id,SalePrice
1461,121412.34219551437
1462,159285.26845094882
1463,175479.78171980847
1464,198789.31107248986
1465,197374.49897003427
1466,172235.33002649742
1467,173117.24315237682
1468,163274.48281808448
1469,185235.39883231316
1470,119095.45119250011
1471,194276.54874799534
1472,98908.24665678066
1473,99702.21944983135
1474,150020.69131904183
1475,116799.92824086825
1476,357877.0914423041
1477,249304.57711352236
1478,277628.8069256664
1479,268448.510010998
1480,503254.9188251715
1481,332075.98893160926
1482,209283.02717804152
1483,175400.88958724923
1484,161820.9617634514
1485,181967.5094701927
1486,195532.6595967454
1487,319444.32908669114
1488,236370.60816322395
1489,190914.56450224222
1490,225528.11970022472
1491,194309.55914578805
1492,92568.18358415039
1493,174180.72560525226
1494,287880.0196933205
1495,294631.1905522161
1496,229023.9234316023
1497,178057.06641757008
1498,166104.9328397155
1499,160005.5470678144
1500,157542.4920673004
1501,178046.52447876058
1502,148238.4512811349
1503,280279.92696274805
1504,245799.4177964212
1505,226924.74351224757
1506,190424.0849271079
1507,252117.37191610795
1508,198654.8096892737
1509,162504.94387898885
1510,144089.25054918288
1511,147513.24121451488
1512,174437.53059532432
1513,143007.09203715879
1514,147579.54199818755
1515,192505.58884783761
1516,153252.84953726176
1517,161008.8453802207
1518,133328.56201342065
1519,210032.7317757216
1520,132583.77795846236
1521,134958.83067157754
1522,178763.18641593278
1523,111112.64127831264
1524,126604.39698102867
1525,124445.22499847253
1526,115026.30628294163
1527,106545.6300016206
1528,141529.95132699306
1529,147734.9853333946
1530,185465.26437660443
1531,109147.66504731809
1532,96923.68926402072
1533,144193.8149839043
1534,121189.40619022846
1535,146875.62284403836
1536,109314.41700009878
1537,54943.31829402906
1538,155571.92058039468
1539,198013.50462825602
1540,89024.81245635223
1541,139568.84852828132
1542,137994.5419112842
1543,195551.9523800121
1544,84039.46212096953
1545,114812.66851946311
1546,128708.67430328364
1547,136193.49642634
1548,131015.24283790072
1549,119532.01298677501
1550,130701.01094725703
1551,107310.18986289372
1552,132522.5760149982
1553,147595.59665749854
1554,119352.51212460815
1555,157924.07265989663
1556,84194.78516913544
1557,105021.28173846495
1558,102624.52159006537
1559,75167.1768971404
1560,126401.05302994717
1561,119622.2344418738
1562,127014.55841409974
1563,121996.77110755884
1564,154636.61698668246
1565,143357.73327764275
1566,231076.16751763015
1567,74493.56019128568
1568,236621.531475854
1569,120196.85035902503
1570,142517.43487501645
1571,121521.25014026574
1572,146334.02847692987
1573,232999.1654804816
1574,110816.76795197773
1575,223683.4667353277
1576,245077.50950009236
1577,175105.01978413458
1578,147024.78800521838
1579,141091.33660916577
1580,190970.7149997341
1581,149699.23565235257
1582,125877.39022483738
1583,311944.5849701696
1584,223503.21100480307
1585,139389.84891625424
1586,70255.38576481107
1587,103618.84495879021
1588,152294.9782206404
1589,90497.95671596036
1590,137412.74479294632
1591,98129.50802121885
1592,112283.54414665021
1593,125310.77582952417
1594,119296.06205394895
1595,104395.61115054629
1596,229140.21812765556
1597,189631.23306225496
1598,218412.29762301283
1599,161067.47763245454
1600,155667.50304223213
1601,60953.42650229827
1602,117941.31469061814
1603,84849.18461336063
1604,260276.6246493151
1605,252786.33917246878
1606,168967.95747259774
1607,179502.41602686976
1608,208854.0723445951
1609,178785.23842654823
1610,144591.91749896633
1611,137653.04018688263
1612,164143.85517913982
1613,161165.52728611312
1614,126613.87043676153
1615,93908.98862415124
1616,83488.85553588404
1617,95820.24353968054
1618,125155.40474834436
1619,134439.11944686424
1620,132449.4379260121
1621,138716.4801276018
1622,141059.7062927587
1623,275750.62150582427
1624,221443.51804847724
1625,124009.08263115163
1626,170740.7337308696
1627,190044.4900155768
1628,284459.97160393384
1629,170486.02760360483
1630,354663.98901766975
1631,224892.7456121437
1632,246483.25418439257
1633,165521.34550033757
1634,182278.92283820972
1635,180130.22113550288
1636,153372.03794778942
1637,189032.85698648146
1638,186019.83165947723
1639,183025.25008797811
1640,258310.46988941985
1641,177101.7912246599
1642,237992.6925275519
1643,219959.27599612647
1644,234961.54975178814
1645,193174.91343114214
1646,159828.30085625354
1647,159465.24998817244
1648,126807.01802767871
1649,139689.61280751711
1650,110881.87537513732
1651,117335.63266191998
1652,101277.21890654037
1653,103199.05642058003
1654,145430.48544016102
1655,138201.26849457395
1656,141321.85292422184
1657,145797.02850944817
1658,145081.71356592007
1659,122587.56471540994
1660,146529.43900227803
1661,439135.8146403263
1662,401297.03198735346
1663,381816.63910685567
1664,532923.4074800942
1665,299428.1576006611
1666,318655.7579825686
1667,385832.3904991176
1668,335173.16553329444
1669,294590.99420381745
1670,339388.2183737375
1671,260697.10276065883
1672,437468.1385118657
1673,290711.133901384
1674,243492.25418481336
1675,191994.86495438157
1676,192657.33543663812
1677,215283.0492583927
1678,485404.92642837076
1679,380847.78271380934
1680,331594.29979272775
1681,233633.71052072514
1682,304540.3338769672
1683,182996.54999430254
1684,174627.68045254017
1685,175001.75220398753
1686,169938.2826923347
1687,168024.1571464193
1688,190461.56167451068
1689,195206.94084635066
1690,197985.0416420136
1691,187149.62398448653
1692,260529.3799019757
1693,166362.43609169146
1694,182294.9653660737
1695,160321.58696055718
1696,274763.5062710898
1697,166181.36812082957
1698,342412.45837852877
1699,307473.23651686456
1700,246429.04994263558
1701,271101.48019048444
1702,240635.70599980082
1703,236592.77048055606
1704,284472.88529675617
1705,230778.50124971676
1706,427791.91696720367
1707,203148.3399327853
1708,196737.32408932742
1709,276947.44856314384
1710,222240.78891439724
1711,263602.6815897513
1712,253558.2696292646
1713,262287.77656976605
1714,224744.74963297945
1715,205471.55403477896
1716,181807.88647689368
1717,173616.8212139222
1718,130659.37158544986
1719,203230.84785049065
1720,242577.39272387477
1721,166016.37757234022
1722,122615.9297356369
1723,154248.46708429873
1724,201652.25222577027
1725,241928.13294664127
1726,189356.11628649716
1727,150654.36657666136
1728,180761.45521788168
1729,159020.51912010153
1730,149662.09888076986
1731,120128.4673618913
1732,131602.40460882627
1733,115774.51179032614
1734,121206.94431103524
1735,128713.13032488019
1736,110634.42665464927
1737,315824.67970210954
1738,237244.84640404896
1739,244784.15159958854
1740,210834.85185457126
1741,187659.35486669038
1742,174707.70706050616
1743,179097.36216902483
1744,329912.0289132407
1745,213454.93970042258
1746,179016.87067503328
1747,219287.4095759095
1748,224162.40575384628
1749,142015.11253797368
1750,128632.27355564905
1751,250874.5451043968
1752,117961.71434312021
1753,143639.32380188303
1754,196932.1582839298
1755,168547.98134614187
1756,125434.33745661878
1757,121706.923417203
1758,144514.52670438497
1759,162521.0396505588
1760,160794.30572515752
1761,146623.62959637982
1762,171865.52095239627
1763,186350.0440788833
1764,117349.39018630848
1765,173563.7769507492
1766,189609.09992035638
1767,221921.97950900748
1768,143759.45608787524
1769,173597.17166770433
1770,151927.45372131444
1771,122403.52204175375
1772,137171.08131558425
1773,125237.7487874698
1774,137281.81488176575
1775,143162.5546491543
1776,128760.93259738128
1777,109120.89794514133
1778,137565.49463990904
1779,117583.30286919318
1780,176693.19270577648
1781,127835.57369071142
1782,87649.90371102032
1783,144015.87487099986
1784,109444.41680950685
1785,122973.69065499208
1786,144383.45462948043
1787,167428.56510377044
1788,59248.89078780464
1789,99813.60696571301
1790,81513.34792135854
1791,183326.13972097114
1792,160711.77737135708
1793,129176.96917454641
1794,150157.7950016667
1795,138149.11333231546
1796,128728.84603741125
1797,112285.99266785229
1798,122114.08532328409
1799,117742.38152306253
1800,130114.26791999573
1801,126725.54643843314
1802,134139.035118051
1803,149958.88082671212
1804,135155.8120303449
1805,137950.29479686977
1806,127178.69918468247
1807,132682.8210398706
1808,120406.24803021608
1809,118098.13143050858
1810,130771.12376727951
1811,84482.93138453281
1812,95290.81425489363
1813,122383.10980566448
1814,92599.63166132914
1815,55037.77945028161
1816,97859.89853454808
1817,102723.52701445167
1818,149389.24830303987
1819,129000.43035472959
1820,69393.93366289145
1821,113480.69888911335
1822,152250.5307772818
1823,53298.79865651084
1824,127844.13139666183
1825,136288.37298327108
1826,106114.36484458522
1827,100087.13502378098
1828,132507.1308769648
1829,114983.14465403807
1830,141809.8169055418
1831,150196.73132633933
1832,71759.49672637554
1833,135330.47422571923
1834,123597.00238732838
1835,122015.5467907541
1836,127153.48532688664
1837,89472.02355512373
1838,129297.87185635402
1839,102704.80614504036
1840,137912.05452438782
1841,135827.4132447393
1842,89975.99346687063
1843,129090.31413242944
1844,134055.4076050684
1845,140013.58442076197
1846,156048.88147699198
1847,161764.29021842947
1848,55712.44315181582
1849,113745.79977444264
1850,119487.65870226726
1851,161111.619289217
1852,125370.11214235173
1853,128385.82077647327
1854,162161.98772768478
1855,144593.72310949772
1856,230101.42949863058
1857,148364.76719967538
1858,130190.92690819119
1859,115989.0202851505
1860,147763.0496912201
1861,116225.60534141079
1862,302003.7601176993
1863,286063.49580457725
1864,286124.6297283998
1865,339194.3988613912
1866,329307.21180891164
1867,229224.70746874457
1868,289270.0735892084
1869,205304.1765805748
1870,226787.55348474064
1871,244470.56602084148
1872,174347.52454123198
1873,249369.86121608186
1874,150548.59822830657
1875,198208.46059486634
1876,195133.47325687393
1877,212701.56808683687
1878,205741.83567263512
1879,129267.24370035289
1880,128638.54816632102
1881,247008.79065446105
1882,255380.0529733717
1883,185903.6488379072
1884,207043.6466560732
1885,249560.29499994466
1886,286296.8273446878
1887,217652.00617484498
1888,274605.19616574305
1889,168819.23122809778
1890,122134.05131552205
1891,130633.60815848237
1892,101303.76557896863
1893,132307.75106252474
1894,127284.11279249529
1895,139388.20888031207
1896,127286.48201689735
1897,115026.796144549
1898,115687.28089506163
1899,161613.6097868433
1900,160384.37172302723
1901,162180.2040510494
1902,153693.93683756905
1903,219940.65930724726
1904,140629.0340881421
1905,207883.73010770927
1906,142266.19668887035
1907,223380.35264213593
1908,110478.1491460433
1909,131884.58787574142
1910,119430.56576420675
1911,205110.9373324554
1912,354231.91437618155
1913,139888.71825034078
1914,71146.87557129122
1915,294198.70737028617
1916,62369.2758121512
1917,259744.95958308675
1918,143394.63729954284
1919,175831.23975254266
1920,151823.34127860022
1921,387986.1866439808
1922,313958.14671920147
1923,218080.17589545948
1924,228702.54954475714
1925,194305.96453342107
1926,378565.8605130061
1927,134520.67568162415
1928,149349.07523478908
1929,125898.8137087894
1930,128655.64872286204
1931,142279.036025338
1932,141828.85648045177
1933,172235.63322275144
1934,181447.71345931958
1935,169623.0042614059
1936,191743.52549292851
1937,180543.66672063884
1938,167491.11827317122
1939,245728.82908756292
1940,195579.4960514525
1941,170146.79669941575
1942,187550.54193388482
1943,206187.10391736712
1944,341930.50899024954
1945,385923.85200696735
1946,131494.26247852505
1947,306731.6284325384
1948,176686.78392657705
1949,248815.09107080934
1950,186006.5299761117
1951,262847.6400743711
1952,217876.0740830923
1953,171094.33149819137
1954,183647.56366786413
1955,134243.5570498031
1956,323901.1887943952
1957,152661.32033052074
1958,310404.56511830643
1959,147200.1810877673
1960,111656.11610835891
1961,120751.24059603932
1962,100261.58998990331
1963,109157.59205898509
1964,108225.98507795627
1965,145201.93133226532
1966,136295.05523476424
1967,283468.81252576807
1968,411174.36894361686
