SalePrice,id
119959.23367560201,1461
151482.61404124362,1462
180201.1182457076,1463
197514.82339288417,1464
202435.46889785078,1465
170554.45264009933,1466
179792.28317937767,1467
159786.04071093124,1468
196124.61955200063,1469
118849.2052518946,1470
188061.7106923334,1471
98874.26980365638,1472
95138.25357927728,1473
143651.30729866732,1474
107788.75061857128,1475
353638.1431407293,1476
246594.43254591373,1477
299793.59953219903,1478
300046.42023703275,1479
468169.9752372074,1480
321388.84000561875,1481
213626.14893550985,1482
181178.62111732387,1483
160707.81008224766,1484
197392.88659331555,1485
194937.77445383338,1486
335954.9198614333,1487
238785.15580226874,1488
189500.2162577064,1489
239798.66074397328,1490
196907.45331147144,1491
92670.85291317214,1492
190784.60201857088,1493
295743.4610012842,1494
288783.6564150216,1495
234248.44559732138,1496
179731.8976928897,1497
171646.39096033294,1498
165691.5406656904,1499
158407.5183820527,1500
172991.48452030076,1501
145807.3606431307,1502
285955.0167311609,1503
241976.99257046139,1504
225727.14237071387,1505
187589.53061180477,1506
244002.25538638505,1507
201685.50940338848,1508
161701.5415383041,1509
142587.44520450878,1510
150708.87960261348,1511
177473.40178166202,1512
153713.6684033352,1513
154168.90746619564,1514
192749.0254771544,1515
155723.99838381508,1516
171601.90062887315,1517
131337.0345207029,1518
209173.4994610967,1519
125479.57371171127,1520
128980.30256278624,1521
179319.64370556045,1522
110060.92754034913,1523
126801.66325185294,1524
117885.29732852656,1525
110336.76308591757,1526
109264.02010869964,1527
140139.25889166252,1528
149755.0768021548,1529
187504.80580549815,1530
107039.82509138793,1531
98599.0568486378,1532
145728.47308956098,1533
127755.2546974561,1534
146881.02121922126,1535
107061.13494553277,1536
61371.37180350403,1537
147901.28156716004,1538
194948.62671522374,1539
98418.91110615876,1540
137951.04667858323,1541
140329.39145866697,1542
178440.63756684895,1543
88908.58931182265,1544
118531.03120982336,1545
138919.3663361234,1546
128139.74309421337,1547
142760.79441940744,1548
123916.7022218842,1549
133389.37105648965,1550
106602.0714923084,1551
133273.4270122536,1552
145111.39684000303,1553
116067.23100734208,1554
158657.9322660054,1555
86637.64148260148,1556
105269.32949364612,1557
102074.61520967347,1558
63814.60659944503,1559
134649.13594891137,1560
125799.9798181113,1561
131031.86513246874,1562
117680.20589441608,1563
154206.7702986088,1564
150892.4061120644,1565
239164.8154867144,1566
77679.97626209486,1567
232878.39778312348,1568
124228.0765092693,1569
141736.11947644388,1570
123612.15160321313,1571
140149.93145571256,1572
228538.74110441442,1573
119907.74377621888,1574
229504.1506639202,1575
250118.58412145267,1576
178039.64736455734,1577
150476.37589702941,1578
143380.50739923684,1579
197272.89248791337,1580
156303.48643871528,1581
124485.68650350404,1582
282176.20064165135,1583
216048.8212590726,1584
133838.37432777445,1585
64044.18503724958,1586
107182.73390964814,1587
151703.40929103925,1588
96467.6293341149,1589
133280.15064108284,1590
89610.56409533844,1591
115188.59492797719,1592
126193.92724812124,1593
122740.51750964359,1594
106236.72857920994,1595
214983.473979691,1596
196103.51173818298,1597
233247.5502008264,1598
166965.504764747,1599
158621.46269759804,1600
66602.61007204678,1601
118612.36184225284,1602
70793.61749390131,1603
256727.59264041056,1604
241397.16861480288,1605
168357.11060180157,1606
177799.96527772973,1607
216348.22046138626,1608
180674.31612676143,1609
151484.42903857297,1610
137758.892211198,1611
173327.86380728066,1612
165116.84677658055,1613
129954.47473427613,1614
96442.210139054,1615
79755.79563618911,1616
95856.3072893516,1617
125122.41062277301,1618
138671.61100422495,1619
146920.42628940448,1620
138712.77649823396,1621
143658.37060357246,1622
258021.39802799487,1623
209067.85579748263,1624
117889.18671227217,1625
173141.44645444848,1626
192793.12437004445,1627
282314.10644227173,1628
184140.01411710802,1629
342628.68902918283,1630
232773.23496040073,1631
247011.55408248334,1632
178443.25858894637,1633
184625.59730917925,1634
174270.60789882712,1635
152514.21210758647,1636
200570.13864559546,1637
177518.6782628046,1638
192763.52969766327,1639
249923.68224875766,1640
184303.9696442025,1641
244898.75487783624,1642
210501.00206606332,1643
235869.61434911462,1644
196655.85697824712,1645
158881.36753792744,1646
161134.41983602845,1647
128651.99814949403,1648
141178.24924304718,1649
112769.95257927601,1650
120842.17201963943,1651
98517.64164313831,1652
101155.7419123761,1653
142619.80003846277,1654
131560.03408992436,1655
138709.42049401478,1656
145419.17429256617,1657
143298.62214231398,1658
114912.05516345879,1659
156594.32868570316,1660
411594.0011245713,1661
396439.8517352169,1662
372080.02456428605,1663
477000.41217931575,1664
309112.92647011933,1665
338365.0411485699,1666
383942.57026750606,1667
354254.43882624735,1668
318963.21475087706,1669
351882.3179968751,1670
262547.79182068194,1671
412244.8608880127,1672
286223.49648056325,1673
239286.0459929885,1674
197845.64072791114,1675
196586.3420116468,1676
218944.03712598264,1677
435301.39516045235,1678
387734.36606075667,1679
325083.4025139948,1680
250725.114706934,1681
322499.3081959024,1682
184508.12540428952,1683
176721.99719656486,1684
176342.12979372748,1685
167147.98779102115,1686
177534.69884086188,1687
189330.24104856636,1688
195776.47724101748,1689
199186.85434562445,1690
190066.62675016082,1691
267656.3421393235,1692
173171.17620569098,1693
183850.7247940799,1694
169601.2983448152,1695
260472.094072894,1696
174897.7193174139,1697
341961.18479366996,1698
310270.345405039,1699
257384.44461235133,1700
275279.2727324525,1701
235750.08696147002,1702
235931.76246375006,1703
272412.03877476236,1704
242726.99768782858,1705
333216.55824376293,1706
211220.97145211883,1707
201184.19308580525,1708
261543.3860783605,1709
218131.2999064267,1710
278757.53525896836,1711
247684.0325203007,1712
278227.0098885731,1713
222476.2451414561,1714
210089.54326484064,1715
183432.63678701024,1716
178443.0476717697,1717
137171.64555851693,1718
211224.10664465826,1719
242491.38394272135,1720
163641.0439097904,1721
125800.69519266626,1722
155925.0911955097,1723
202071.61030286562,1724
236974.22954262563,1725
187161.0620014843,1726
151058.05379533127,1727
175723.48958039502,1728
169676.5017373984,1729
158886.01218853047,1730
119941.66057567914,1731
123944.25468027817,1732
112869.95683567226,1733
121780.9554388128,1734
124863.51328072426,1735
105853.20675709771,1736
294174.81141709443,1737
259083.9019576008,1738
233922.58102235783,1739
202684.75290328503,1740
184282.27498308287,1741
171520.54968395628,1742
180413.99970964857,1743
315768.9938142142,1744
220247.3595425315,1745
187974.2856008521,1746
215379.45993519106,1747
214547.8314905685,1748
142439.90933354085,1749
124111.07348034246,1750
255247.2073601485,1751
114596.53477186427,1752
151037.72214095923,1753
192806.91065076046,1754
163938.01464666746,1755
123997.52415430079,1756
120885.44129005454,1757
147263.43548766847,1758
162284.66278879403,1759
166091.71664232464,1760
147822.40053885494,1761
178134.84361729206,1762
190188.12321847174,1763
112424.9565209329,1764
167735.2769483942,1765
192415.7708304892,1766
222414.2686025404,1767
139810.95511443797,1768
173761.59607359354,1769
155788.59783365496,1770
124542.9152742694,1771
130035.20291741402,1772
124423.12363739894,1773
140756.98928556536,1774
141820.90227535492,1775
132207.61396193437,1776
107171.22037811768,1777
139280.77038631018,1778
118015.01154438134,1779
180127.3583400366,1780
126760.83461847616,1781
84747.36632552822,1782
142398.73950084118,1783
107858.76446440222,1784
127039.13780215377,1785
137639.9271551219,1786
167928.7874506222,1787
60907.95024887211,1788
100279.35515035779,1789
77136.01839840155,1790
180702.6416702813,1791
161056.40717776917,1792
127849.22582658818,1793
157116.0096297059,1794
133213.84828590628,1795
135532.91058408935,1796
116849.49978917585,1797
119842.23304571358,1798
109549.50927850894,1799
134887.60354661974,1800
126673.44359867963,1801
146426.85320546813,1802
148752.35272332438,1803
134444.4325868129,1804
136003.66649030248,1805
127143.70941330722,1806
139966.4027863314,1807
128011.4114676712,1808
126175.97265836445,1809
135715.92381998387,1810
96410.71476884585,1811
99733.4778490823,1812
123492.6007337355,1813
94763.94289137301,1814
53776.44394614127,1815
101233.85238833001,1816
104993.95643067834,1817
142763.4328478721,1818
125167.73470808301,1819
52100.44287265441,1820
121097.57576656267,1821
151536.52645218425,1822
45336.81697081143,1823
129937.70757725829,1824
140887.56950168862,1825
104870.32507722003,1826
100524.75246670513,1827
137062.40148264947,1828
130909.04070299026,1829
137988.86005312516,1830
142712.82465883665,1831
73297.57469516413,1832
142288.94743275418,1833
115323.30269482758,1834
114356.77284236412,1835
123530.94983129828,1836
86459.55688374158,1837
123745.42572730957,1838
101169.01840447515,1839
139679.75509839886,1840
134465.98110662185,1841
92922.82929735724,1842
127109.2083141271,1843
147940.3519570951,1844
144407.40999506385,1845
157692.15242151747,1846
171450.3314241763,1847
51949.906055439606,1848
112402.3624544323,1849
115192.61800388113,1850
149212.94386818373,1851
124433.63464232879,1852
118766.96260970525,1853
161400.09877829836,1854
152808.31897258456,1855
224008.7420808362,1856
128841.55119374616,1857
134308.86515085542,1858
119002.70644206728,1859
146221.73612867104,1860
118252.8327652109,1861
319836.95520907646,1862
295907.90906566725,1863
296006.734893333,1864
343171.1008516475,1865
329858.6049531388,1866
225165.3683345572,1867
283000.6915279608,1868
203802.39654620376,1869
225252.05600295268,1870
259429.90621532674,1871
176523.48443909158,1872
232778.2845595121,1873
156944.79300126902,1874
197862.351417033,1875
201376.75819778428,1876
210694.9848878555,1877
207258.54081904737,1878
127639.94292923204,1879
131046.67573958468,1880
245224.3197586611,1881
239620.8204368482,1882
186132.4857617966,1883
203981.28165888364,1884
236781.82643589692,1885
283968.8218019442,1886
217690.64394371654,1887
267971.1291115075,1888
172257.27840575404,1889
113502.79809934867,1890
136274.49013374757,1891
94589.55851936869,1892
126603.91640599538,1893
121745.98958349522,1894
130722.28665499526,1895
127452.65476857667,1896
116245.07371961063,1897
108159.34958989214,1898
166710.99840105002,1899
157650.7197283832,1900
172517.04445126333,1901
157055.57137584442,1902
222375.19619651878,1903
142491.62513468612,1904
200824.72229004483,1905
155259.79713934148,1906
210223.3255228214,1907
109458.30793284425,1908
130955.76431707878,1909
119272.02024486089,1910
224173.36576018305,1911
340970.34292409354,1912
139069.8047759379,1913
56280.60705073325,1914
291972.18813116796,1915
66807.87718924403,1916
240442.10105797445,1917
140931.81317742346,1918
182790.22836737172,1919
161130.6855798384,1920
358136.29704532766,1921
316179.00643282,1922
239782.08104899465,1923
214893.56365073635,1924
196822.59262451518,1925
356767.46736428153,1926
131922.3876111397,1927
161113.48837280073,1928
125452.81889591184,1929
134471.98919853714,1930
142627.7787462146,1931
141649.93520951094,1932
185618.8768828458,1933
183038.0111254108,1934
170902.57445482234,1935
197417.87459159578,1936
186079.2443006055,1937
172108.41198501101,1938
242324.96394693843,1939
195355.5173145074,1940
169179.99988525666,1941
184738.13190161716,1942
219843.15432017468,1943
372031.460577148,1944
399737.5818697881,1945
128619.0422301017,1946
261521.3759736044,1947
167112.33821743546,1948
250533.70331931155,1949
192718.03300531406,1950
237383.28993648605,1951
205581.22374925087,1952
165345.55948500131,1953
184365.28085644654,1954
137426.0644350788,1955
300861.2512093419,1956
151428.71271602827,1957
287285.41135683877,1958
146992.84164217932,1959
116070.79217126187,1960
119006.89554566579,1961
99132.79640226641,1962
107046.80365686373,1963
105132.79424255322,1964
138982.0553406926,1965
135728.1432741379,1966
296849.7425231815,1967
406707.16790248966,1968
382252.0657418753,1969
397809.35596541554,1970
462945.5636685034,1971
374257.15263787756,1972
272104.6203896112,1973
338456.82675311354,1974
503998.3642717287,1975
274639.83742321597,1976
349494.8633149752,1977
342001.92958950606,1978
321151.0751894112,1979
205292.09005896418,1980
337532.0791621713,1981
220103.34781152662,1982
206995.7586425122,1983
171617.40024133952,1984
225613.9319022385,1985
205840.59707276366,1986
185161.66028781398,1987
174266.28936093085,1988
193014.7058289974,1989
207601.31860293917,1990
230147.35346890482,1991
216348.7154811785,1992
169034.21645699686,1993
226313.1018318035,1994
182791.53399014348,1995
249155.79417468628,1996
319990.8893216386,1997
306707.63977473206,1998
291444.19814984105,1999
322147.39692221984,2000
282312.1571477116,2001
