id,SalePrice
1461,120793.2615276656
1462,159752.42645607577
1463,177643.99585532327
1464,197551.95038668325
1465,196968.3416307259
1466,173081.86029794216
1467,171877.03201143505
1468,164232.01252962422
1469,183608.58597984037
1470,119142.91076374662
1471,192420.83870389222
1472,97632.0375504395
1473,100283.60647620774
1474,147708.17489808024
1475,115769.88989733205
1476,355103.36075061734
1477,246961.0701371496
1478,279661.5769751272
1479,268727.97876886855
1480,507065.50576009136
1481,329990.3593637079
1482,210487.60602740222
1483,176039.3052823374
1484,163591.38187066469
1485,182700.30566809644
1486,195061.0419429057
1487,322334.46571042057
1488,237450.27969283587
1489,188656.40425974567
1490,226988.9658910569
1491,193863.6227522893
1492,91386.64797622873
1493,175671.14298189548
1494,294479.20076769247
1495,293642.85968209844
1496,231275.99565710739
1497,176828.65230522378
1498,168111.51701201848
1499,159843.18145236553
1500,157655.9992118299
1501,176813.15069937968
1502,146447.01910512074
1503,280639.7832688682
1504,243706.47829844826
1505,225715.95307125163
1506,188014.0260942419
1507,251759.17937893586
1508,198503.0567347362
1509,162454.39267928206
1510,143733.9600048852
1511,151280.70968362005
1512,172530.69755530995
1513,141460.71013647935
1514,150733.71709538114
1515,192660.69540311032
1516,152566.91607653367
1517,162371.47286508422
1518,132458.7127954925
1519,209940.5344519508
1520,132452.8455543313
1521,135428.25358190754
1522,176433.7370749754
1523,111363.37244148912
1524,125507.77624380078
1525,124086.38781768102
1526,114327.52583803172
1527,104524.48260644487
1528,139389.42072840937
1529,148296.6419343714
1530,185039.96277438907
1531,107568.45280500076
1532,96191.72619084429
1533,146195.61896846676
1534,124416.79141134323
1535,146531.4761707288
1536,107669.63539018665
1537,53125.89057720788
1538,158425.33836705494
1539,194907.32514644676
1540,86052.9033536835
1541,137863.52401554008
1542,138928.36786597635
1543,196766.48520916246
1544,82546.39413277604
1545,115089.45756724186
1546,130360.31305753274
1547,137734.28604489486
1548,131231.20992833836
1549,120878.95566742423
1550,131196.3902427931
1551,106269.47643558061
1552,131411.5609236228
1553,145873.84739658382
1554,119873.92670808198
1555,158779.0610167494
1556,86887.02231367955
1557,101806.64130634526
1558,104307.73267133633
1559,73893.79232656339
1560,126104.83789148601
1561,120724.90444603884
1562,127921.63639575019
1563,122019.5314329759
1564,156602.9401778601
1565,144814.09999510203
1566,230375.0981208554
1567,74001.79080851171
1568,239300.75098359838
1569,126100.27471094538
1570,141760.5260146886
1571,120771.30926203298
1572,146527.56352426222
1573,233686.56242746883
1574,108754.87643588877
1575,230618.9120873019
1576,242472.28888645465
1577,175965.1473112703
1578,145833.0196757759
1579,144849.4839254488
1580,191178.5100459687
1581,147975.50040432296
1582,125771.3169548288
1583,313033.5879062287
1584,223031.81029656134
1585,140351.87387513736
1586,71121.50034880902
1587,103337.95462095484
1588,152869.75497086847
1589,92470.92037752554
1590,136443.90254642416
1591,100649.46410047213
1592,110595.52400639313
1593,125806.79292400609
1594,118529.23306620991
1595,106501.66330258378
1596,228287.63209569515
1597,191952.26088275888
1598,214642.75565135607
1599,163429.6871579886
1600,157250.4537394405
1601,61260.30274835761
1602,119088.3147432254
1603,84036.30261625252
1604,261586.85964051116
1605,249874.1608232266
1606,168335.194785076
1607,181081.0401867118
1608,210295.02436622407
1609,176437.27700266137
1610,146090.96933380523
1611,137898.94120556477
1612,165410.38119930966
1613,162220.66323457673
1614,128278.63919627274
1615,93634.32904234133
1616,82975.43444791151
1617,95394.78852889409
1618,126097.2402437479
1619,134578.10101201374
1620,130574.03118979468
1621,138889.21000330395
1622,141496.0402266705
1623,273213.6260440544
1624,220669.1365334449
1625,124701.60982830092
1626,169782.7288963941
1627,191585.99519270944
1628,284869.8321214935
1629,172002.33413639374
1630,344613.9250127277
1631,219709.28023715655
1632,239992.44313487917
1633,167010.60401046634
1634,182606.7528727072
1635,179515.57115222164
1636,152449.32583118885
1637,189119.14216914048
1638,184743.6811470909
1639,181234.66057604415
1640,258722.22403652844
1641,177675.7818698755
1642,236492.20584793674
1643,218093.75555174972
1644,234625.47627712606
1645,193274.68684880043
1646,161237.62567580986
1647,160049.73495405776
1648,126400.75747296105
1649,140887.46813702534
1650,111600.31357985595
1651,116595.66580687341
1652,100745.39490804082
1653,102386.83770413685
1654,143533.5205720337
1655,138759.77262698533
1656,140278.67084721773
1657,144867.48964712664
1658,144959.32973909948
1659,123538.56845895306
1660,148520.14461578967
1661,449165.23634094856
1662,398859.8811868661
1663,382741.0777995693
1664,526872.8010746808
1665,300626.73433999857
1666,321357.34040066105
1667,378152.1517779326
1668,336723.8740160377
1669,292503.3584249949
1670,342325.68858523865
1671,264335.51114987046
1672,440953.87936318933
1673,292186.6022152209
1674,243045.4393813308
1675,194615.18735949878
1676,193586.62089224454
1677,216722.22437165715
1678,494031.5440830062
1679,378832.174290598
1680,329236.28352988383
1681,235342.68842618962
1682,303770.7733857961
1683,182710.38062888477
1684,173228.194537658
1685,174601.8879462771
1686,170069.41667731677
1687,168183.07270970158
1688,188535.34459213627
1689,193494.396583312
1690,199533.7052073049
1691,186674.27995758422
1692,260790.1639680868
1693,166209.34375781912
1694,182801.14039132142
1695,161525.68853256837
1696,273626.882100763
1697,166995.6765646592
1698,345722.9895733826
1699,318033.74229667796
1700,248157.50227529975
1701,271964.42305804393
1702,243313.6764007103
1703,239766.8228150797
1704,286824.6277539965
1705,232229.72183155938
1706,434612.91002342856
1707,200888.33596882134
1708,199250.73743406683
1709,278083.4446301316
1710,223382.98134590988
1711,263610.0264348736
1712,251476.37386850725
1713,262057.59062273236
1714,224554.7946264789
1715,204826.7830672898
1716,182446.3454933911
1717,174513.00771372148
1718,132114.01218716876
1719,204848.04095479375
1720,240765.13807039533
1721,165577.78640340597
1722,124328.87516551424
1723,154234.83926879332
