id,SalePrice
1461,121833.47696113937
1462,160097.64735719882
1463,178147.25046980847
1464,198706.14310373986
1465,200129.81147003427
1466,173263.80268274742
1467,172087.29783987682
1468,164051.69766183448
1469,179400.47695731316
1470,119174.10939562511
1471,196655.80265424534
1472,98736.89509428066
1473,99241.68234045635
1474,149751.79288154183
1475,114524.63722524325
1476,359044.6617548041
1477,250418.78805102236
1478,280183.9436444164
1479,260680.84985474797
1480,502809.7157001715
1481,328557.41080660926
1482,206749.17561554152
1483,176076.08880599923
1484,162810.3016072014
1485,182894.6696264427
1486,194328.9135029954
1487,320576.43064919114
1488,235707.13941322395
1489,192387.74809599222
1490,226322.42048147472
1491,195090.21539578805
1492,90320.58788102539
1493,174387.85060525226
1494,288376.9259433205
1495,289280.9952397161
1496,230288.3023378523
1497,177131.02344882008
1498,165786.9543240905
1499,159589.8009740644
1500,159751.2147235504
1501,178994.26276001058
1502,148050.4864373849
1503,274222.08711899805
1504,250710.0076401712
1505,226654.31773099757
1506,192033.1591458579
1507,255518.77425985795
1508,196610.4034392737
1509,162108.71731648885
1510,143212.12554918288
1511,147170.23144888988
1512,174123.67512657432
1513,141588.10766215879
1514,148084.77832631255
1515,192128.30369158761
1516,151487.32805288676
1517,158690.0660833457
1518,131727.40576342065
1519,210852.7200569716
1520,131509.94397408736
1521,135560.90098407754
1522,176144.53797843278
1523,111677.10416893764
1524,126520.91651227867
1525,122762.56484222253
1526,116014.82581419163
1527,107117.4737516206
1528,139386.07437386806
1529,147548.1044740196
1530,187111.94015785443
1531,110782.89551606809
1532,97551.70488902072
1533,143680.3970151543
1534,121956.00775272846
1535,145380.40018778836
1536,108907.23926572378
1537,53307.30755184156
1538,155783.85808039468
1539,198539.74681575602
1540,85024.46577666473
1541,137922.25087203132
1542,139231.4325362842
1543,200947.1672237621
1544,83604.30977721953
1545,114622.27203508811
1546,129610.30516265864
1547,137401.08627009
1548,130760.63736915072
1549,118549.55790865001
1550,131109.14571288205
1551,107015.19767539372
1552,134891.6424212482
1553,144794.66696999854
1554,120955.13321835815
1555,157723.01992552163
1556,83064.68848944794
1557,98711.29638690245
1558,102980.78721506537
1559,76890.6817799529
1560,131190.71123307216
1561,117934.8867856238
1562,126614.80646097474
1563,121546.77892005884
1564,155854.04472105746
1565,144051.99890264275
1566,225741.98783013015
1567,73441.86390222318
1568,233915.957257104
1569,122552.30934340003
1570,144716.78448439145
1571,121494.08412464074
1572,148113.08707067987
1573,232476.9193867316
1574,107025.24646760273
1575,225871.3964228277
1576,251738.07981259236
1577,177010.39869038458
1578,147346.85636459338
1579,141581.96746854077
1580,190703.5118747341
1581,149895.80401172757
1582,125475.11678733738
1583,315500.3623139196
1584,222702.30866105307
1585,138953.10477562924
1586,69675.48439762357
1587,105512.02659941521
1588,151349.9528300154
1589,90939.13054408536
1590,137203.19791794632
1591,100069.50020871885
1592,113219.42891227521
1593,123835.69379827417
1594,120621.81791332395
1595,105635.82990054629
1596,229711.96422140556
1597,190725.62368725496
1598,220090.98121676283
1599,160664.05575745454
1600,151646.74522973213
1601,64195.48900229827
1602,117726.29711249314
1603,86808.22953523563
1604,262654.21058681514
1605,252188.62432871878
1606,170146.54731634774
1607,177753.36915186976
1608,209036.4825008451
1609,179955.87514529823
1610,147818.18898334133
1611,138672.91714000763
1612,165023.39814788982
1613,161873.21673923812
1614,126123.69270238653
1615,94010.54135852624
1616,82136.47272338404
1617,96089.18689905554
1618,124602.39302959436
1619,131286.10382186424
1620,126930.76605101209
1621,138965.8453619768
1622,138181.3918396337
1623,270677.01213082427
1624,219163.76414222724
1625,123292.27989677663
1626,171617.3821683696
1627,191427.0720468268
1628,282742.86613518384
1629,171001.71510360483
1630,362564.82495516975
1631,227132.6987371437
1632,246969.01980939257
1633,165338.85526596257
1634,187769.79783820972
1635,183320.26801050288
1636,154609.45982278942
1637,187630.83550210646
1638,186974.02306572723
1639,182545.83211922811
1640,260395.03238941985
1641,174621.2306777849
1642,239398.1534650519
1643,223410.81505862647
1644,239624.70990803814
1645,194943.57358739214
1646,161441.49812187854
1647,159585.62498817244
1648,126070.64693392871
1649,141339.59718251711
1650,111704.84412513732
1651,117337.43149004498
1652,100472.78531279037
1653,103545.42556120503
1654,145781.58504953602
1655,136613.92083832395
1656,140728.44862734684
1657,145886.06366569817
1658,146237.35809717007
1659,121767.92994978494
1660,147561.57181477803
1661,442699.4396403263
1662,395713.80542485346
1663,383759.93598185567
1664,550193.6418550942
1665,301873.8216631611
1666,322069.4337638186
1667,391530.6717491176
1668,338331.64209579444
1669,288772.38482881745
1670,338972.5933737375
1671,263518.72385440883
1672,456330.9119493657
1673,289277.169057634
1674,241248.83621606336
1675,193414.65011063157
1676,194695.76903038812
1677,217540.4242583927
1678,507619.37174087076
1679,384497.16552630934
1680,332693.94823022775
1681,230363.65583322514
1682,305453.3534082172
1683,182379.28827555254
1684,171456.01639004017
1685,174639.92798523753
1686,169590.7006610847
1687,167650.5008964193
1688,191073.39761201068
1689,193505.44865885066
1690,196905.3385170136
1691,185498.61617198653
1692,259866.9658394757
1693,166688.31109169146
1694,183874.2466160737
1695,161101.96586680718
1696,272404.9359585898
1697,167891.72163645457
1698,341702.95056602877
1699,314574.98261061456
1700,243253.51478638558
1701,267578.86300298444
1702,240069.40521855082
1703,238331.36813680606
1704,284026.36185925617
1705,229453.43093721676
1706,440932.93259220367
1707,207224.0196202853
1708,199712.56237057742
1709,272859.29231314384
1710,222689.71469564724
1711,270990.1659647513
1712,247247.6329105146
1713,265665.79610101605
1714,224538.65197672945
1715,206305.21809727896
1716,180493.21850814368
1717,173299.2743389222
1718,129244.84814794986
1719,203976.13300674065
1720,238992.37709887477
1721,164583.00061921522
1722,123067.5098137619
1723,154816.13309992373
1724,200762.20535077027
1725,241539.89075914127
1726,189994.21003649716
1727,150587.92907666136
1728,178893.78334288168
1729,161392.77693260153
1730,149728.97778701986
1731,119600.1040806413
1732,131483.65460882627
1733,115338.89264970114
1734,122216.31540478524
1735,130800.24555925519
1736,111337.18837339927
1737,304925.51563960954
1738,239863.85031029896
1739,241425.28050583854
1740,213859.52763582126
1741,191228.29627294038
1742,176791.28909175616
1743,180012.53013777483
1744,327237.6812569907
1745,213056.58813792258
1746,182091.65583128328
1747,220773.2455134095
1748,225844.59325384628
1749,143389.38792859868
1750,129776.12902439905
1751,247626.5724481468
1752,117513.28270249521
1753,142294.42536438303
1754,195919.8145339298
1755,170677.08681489187
1756,125592.53862849378
1757,121689.148026578
1758,145304.50717313497
1759,163340.6666036838
1760,162806.89752203252
1761,149286.55537762982
1762,172681.24556177127
1763,184188.4268913833
1764,116280.62456130848
1765,165962.6226538742
1766,191621.87726410638
1767,226419.22560275748
1768,145283.88577537524
1769,175111.21073020433
1770,152476.58848693944
1771,123600.37165112875
1772,138704.74733120925
1773,126384.0085530948
1774,135849.38714739075
1775,140694.1698835293
1776,130322.69431613128
1777,110395.64013264133
1778,139468.00440553404
1779,117539.69349419318
1780,175186.41926827648
1781,126801.69087821142
1782,88797.16835945782
1783,147395.89440224986
1784,111111.06720013185
1785,124652.14573311708
1786,145075.19681698043
1787,168087.83854127044
1788,60996.65445967964
1789,99650.40384071301
1790,83931.47389792104
1791,186099.65143972114
1792,164675.00784010708
1793,125314.89104954641
1794,150483.9258610417
1795,138737.01958231546
1796,130037.12728741125
1797,111823.27001160229
1798,120736.19860453409
1799,118598.24675743753
1800,131727.07651374573
1801,123661.76909468314
1802,133518.355430551
1803,148243.50192046212
1804,136621.4116397199
1805,135530.38659374477
1806,124644.22652843247
1807,130942.22728987061
1808,118867.87498334108
1809,120152.34041488358
1810,132292.2136110295
1811,87515.68919703281
1812,93893.67362989363
1813,122227.82464941448
1814,94554.06916132914
1815,56423.87027059411
1816,99825.79697204808
1817,103556.47623320167
1818,147574.73853741487
1819,128864.98894847959
1820,68407.31647539145
1821,109652.65982661335
1822,151606.6440585318
1823,54759.31232838584
1824,128057.27788103683
1825,136845.11712389608
1826,104384.16757896022
1827,98784.11353940598
1828,131998.9199394648
1829,114967.08020091307
1830,141025.9907336668
1831,152505.42663883933
1832,71015.96645293804
1833,136773.15196009423
1834,125510.52973107838
1835,120057.8436657541
1836,125434.11618626164
1837,91791.33996137373
1838,125344.64920010402
1839,102419.58348879036
1840,143978.54671188782
1841,135258.8898072393
1842,89574.86260749563
1843,130930.48014805444
1844,135531.1361206934
1845,139248.63129576197
1846,158132.43616449198
1847,163151.96404655447
1848,54364.06522212832
1849,114044.05758694264
1850,120614.28370226726
1851,160720.922023592
1852,123372.86214235173
1853,127327.57077647327
1854,158741.09514955978
1855,146892.18990637272
1856,228814.79668613058
1857,150231.42344967538
1858,132016.24722069118
1859,116102.4773164005
1860,148517.5164880951
1861,116213.79674766079
1862,305056.7054301993
1863,287931.90986707725
1864,289075.3914471498
1865,336396.5277676412
1866,326685.49305891164
1867,226382.07465624457
1868,293584.7884329584
1869,205566.4382993248
1870,226488.85817224064
1871,243813.08555209148
1872,171482.67102560698
1873,249420.11121608186
1874,151122.17635330657
1875,197148.55825111634
1876,196815.41075687393
1877,213582.62277433687
1878,202847.96848513512
1879,129535.52495035289
1880,129425.70441632102
1881,244423.11877946105
1882,250957.5334421217
1883,184606.8324316572
1884,206757.6661873232
1885,249805.49421869466
1886,290821.4406259378
1887,217027.11945609498
1888,272849.71960324305
1889,166695.13943122278
1890,121159.28178427205
1891,133306.23315848236
1892,101065.05854771863
1893,131265.10848439974
1894,129675.37451124529
1895,139003.63661468707
1896,128360.81014189735
1897,114850.055910174
1898,114489.56605131163
1899,163299.1840055933
1900,159347.10609802723
1901,164461.6005354244
1902,156730.97785319405
1903,224290.04211974726
1904,141505.4344787671
1905,210831.29260770927
1906,139920.41739199535
1907,219014.57920463593
1908,111169.4460210433
1909,133463.37498511642
1910,120025.28646733175
1911,208770.6599887054
1912,353542.81281368155
1913,139610.69676596578
1914,71495.82479004122
1915,302347.60580778617
1916,58828.2015934012
1917,255467.43223933675
1918,145283.36972141784
1919,175759.00147129266
1920,150270.31393485022
1921,389989.4053939808
