SalePrice,id
124047.53678818633,1461
147837.86079181242,1462
169929.55749550834,1463
194634.0459813354,1464
205018.39775821782,1465
169411.6824752636,1466
179173.20033644928,1467
163831.10371460367,1468
189459.2275345492,1469
118251.88063324959,1470
185206.81456736592,1471
102072.63432966641,1472
96125.66729653007,1473
145953.23188903337,1474
113311.73323539924,1475
355901.41532040737,1476
247556.96063796556,1477
301820.02205342095,1478
300568.6137751206,1479
469607.40758964757,1480
319349.61410948256,1481
216054.89101399807,1482
173165.02698702287,1483
169794.11344626851,1484
206050.8298700883,1485
192871.55299214294,1486
339082.37335487606,1487
233501.08598850024,1488
185068.225807418,1489
228497.1721263427,1490
198466.5340708188,1491
91869.54529034949,1492
199669.08749790362,1493
303056.9225192027,1494
286549.5745211402,1495
232041.9570709927,1496
167653.04863045274,1497
175348.970040136,1498
169940.8116867648,1499
158469.74303955073,1500
168477.2356472465,1501
154746.02679177438,1502
284943.34415557847,1503
244825.30677134838,1504
221814.02184504276,1505
183339.47366549593,1506
234215.0362707694,1507
202006.1545772184,1508
160633.1178289902,1509
143678.31197134024,1510
148414.38789742818,1511
169860.5928381505,1512
155740.65299915752,1513
153323.570831178,1514
173136.57284308237,1515
153026.30534008323,1516
168636.71732911633,1517
132024.2911377028,1518
209309.14600541093,1519
126521.9871156215,1520
125219.52024696136,1521
175260.6353957389,1522
103874.4918631136,1523
116694.75791078316,1524
116631.96328918342,1525
107681.3097441842,1526
106277.50594722024,1527
136309.96395320806,1528
151457.82096522034,1529
192210.89373031136,1530
119562.95999580482,1531
101762.27539443721,1532
139649.45992699417,1533
127026.63550357855,1534
134478.97653674954,1535
104765.73481565977,1536
64978.20572773051,1537
152844.76919021684,1538
190494.04992272548,1539
93613.7011993984,1540
138752.9698185265,1541
135294.6613142733,1542
171185.60595553814,1543
90215.48039822147,1544
116045.4636040158,1545
147574.24851738935,1546
134229.0975704798,1547
138486.1877192522,1548
125720.9708966538,1549
136084.26735943006,1550
108674.98772357576,1551
131738.05022198407,1552
136342.8800524488,1553
114520.98823451302,1554
158537.79024517187,1555
91810.53151832784,1556
95474.50860628064,1557
108343.10214244961,1558
61738.06268861309,1559
138066.99840754262,1560
116773.49000965955,1561
135871.10191754537,1562
115800.32036947904,1563
147480.66599286156,1564
150747.80647886897,1565
231941.79370815997,1566
80021.70128107394,1567
238570.12847031213,1568
126214.42439660132,1569
150024.5497872422,1570
118675.96402828826,1571
133710.32106770348,1572
213118.5415694603,1573
118207.29039541828,1574
216843.08799255188,1575
253847.35755557896,1576
184403.88454793018,1577
151196.200389416,1578
138436.15528346458,1579
203280.8083380566,1580
155641.19965059345,1581
127353.06160800542,1582
283085.0308061978,1583
218243.1272960921,1584
135139.20799671323,1585
69871.95923417469,1586
109454.25083865959,1587
150656.51006289368,1588
93166.19400974119,1589
132376.63990073377,1590
88332.46810954226,1591
111027.44007842761,1592
133891.10194784479,1593
119485.21439882748,1594
102726.23509441807,1595
215161.48224473392,1596
195394.0466497954,1597
227119.6163880366,1598
174587.71553404492,1599
166485.67524812574,1600
68006.5575713007,1601
121497.09944569205,1602
71896.41001211568,1603
259893.53728321887,1604
249406.2660803052,1605
168699.40229865623,1606
178843.6766143787,1607
223017.1219251537,1608
181406.83240693586,1609
149541.01223572862,1610
141224.60146506867,1611
170372.4603999653,1612
165437.35258734185,1613
130765.24898954516,1614
92454.06655663386,1615
77748.26785677696,1616
94499.62737230709,1617
126725.11274859055,1618
143054.89063519653,1619
156007.80278118845,1620
135429.91676131226,1621
146661.5019440142,1622
259494.85346586225,1623
208174.85750662367,1624
123381.6519964191,1625
178728.57917849917,1626
191241.07406636677,1627
277561.9405547887,1628
186158.63327767694,1629
312517.3932512398,1630
233930.25874254166,1631
238121.52285058048,1632
186708.12729488223,1633
187263.96081142084,1634
178237.20225848712,1635
155846.26465142064,1636
187394.61493049155,1637
176685.2013125685,1638
184333.2758979309,1639
233180.10057853156,1640
173421.94673440588,1641
249055.8556982739,1642
210766.389172119,1643
238923.16000603873,1644
192936.34349903208,1645
169190.1612796658,1646
163124.9685206681,1647
129323.98166677706,1648
145058.429394207,1649
113287.98079681449,1650
120298.7165412401,1651
101653.49677518432,1652
105327.3821105998,1653
147934.54090400034,1654
136050.28602793562,1655
143759.8098532723,1656
150013.5215359432,1657
150621.04787928108,1658
124148.19628046882,1659
156990.6423597578,1660
424172.02077751624,1661
374029.7674643584,1662
357704.72272559645,1663
452769.0929521438,1664
304020.04230522574,1665
342929.59948661074,1666
370854.4053200425,1667
368050.8289475894,1668
317017.6796327177,1669
349718.37372563535,1670
260470.8338420189,1671
408213.200018933,1672
293986.8915622572,1673
236954.73546121104,1674
193168.36925924593,1675
192446.15905326547,1676
215087.47445780464,1677
430812.99300926767,1678
376874.2945020081,1679
310225.9371293532,1680
251621.1304650379,1681
328882.7368487161,1682
185705.35254983167,1683
184071.3860377189,1684
180411.83356623285,1685
172408.64108160295,1686
182111.56916288793,1687
191462.52896572102,1688
197653.73299591284,1689
211406.07075462496,1690
203517.72650043073,1691
